2023-09-27 16:57:46.674,168,6334,[68, 111, 103, 115],[47, 66, 111, 111, 107, 115, 47, 78, 111, 110, 102, 105, 99, 116, 105, 111, 110, 47, 80, 101, 116, 115, 47, 68, 111, 103, 115],1,2,3,4,0.0000,0.2500,0.7500,0.9500
2023-09-27 16:57:47.643,113,6331,[65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 32, 38, 32, 97, 118, 105, 97, 116, 105, 111, 110],[47, 66, 111, 111, 107, 115, 47, 77, 97, 103, 97, 122, 105, 110, 101, 115, 47, 65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 45, 97, 118, 105, 97, 116, 105, 111, 110],,
2023-09-27 16:57:48.665,153,6332,[65, 114, 116, 32, 38, 32, 99, 114, 97, 102, 116],[47, 66, 111, 111, 107, 115, 47, 77, 97, 103, 97, 122, 105, 110, 101, 115, 47, 65, 114, 116, 45, 99, 114, 97, 102, 116],1,2,3,4,0.0000,0.2500,0.7500,0.9500
2023-09-27 16:57:49.681,176,6335,[67, 97, 116, 115],[47, 66, 111, 111, 107, 115, 47, 78, 111, 110, 102, 105, 99, 116, 105, 111, 110, 47, 80, 101, 116, 115, 47, 67, 97, 116, 115],1,2,3,4,0.0000,0.2500,0.7500,0.9500
2023-09-27 16:57:50.672,152,6332,[65, 114, 116, 32, 38, 32, 99, 114, 97, 102, 116],[47, 66, 111, 111, 107, 115, 47, 77, 97, 103, 97, 122, 105, 110, 101, 115, 47, 65, 114, 116, 45, 99, 114, 97, 102, 116],1,2,3,4,0.0000,0.2500,0.7500,0.9500
2023-09-27 16:57:52.605,97,6331,[65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 32, 38, 32, 97, 118, 105, 97, 116, 105, 111, 110],[47, 66, 111, 111, 107, 115, 47, 77, 97, 103, 97, 122, 105, 110, 101, 115, 47, 65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 45, 97, 118, 105, 97, 116, 105, 111, 110],,
2023-09-27 16:57:59.617,90,6331,[65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 32, 38, 32, 97, 118, 105, 97, 116, 105, 111, 110],[47, 66, 111, 111, 107, 115, 47, 77, 97, 103, 97, 122, 105, 110, 101, 115, 47, 65, 117, 116, 111, 109, 111, 116, 105, 118, 101, 45, 97, 118, 105, 97, 116, 105, 111, 110],,
